timestamp,stage,max_episodes,current_episode,session_id,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,steer,clutch,manual_mode,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
2025-05-06T18:47:55.607064,Race,1,0,20250506_184748,0.0097267,-0.342,0.0,2032.56,0.0,93.9987,0,0.0,1,3368.7,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.628009,Race,1,0,20250506_184748,0.0097267,-0.322,0.0,2032.56,0.0,93.9985,0,0.0,1,3672.92,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.648953,Race,1,0,20250506_184748,0.0097267,-0.302,0.0,2032.56,0.0,93.9985,0,0.0,1,3643.32,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.666904,Race,1,0,20250506_184748,0.0097267,-0.282,0.0,2032.56,0.0,93.9985,0,0.0,1,3614.22,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.686851,Race,1,0,20250506_184748,0.0097267,-0.262,0.0,2032.56,0.0,93.9985,0,0.0,1,3585.6,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.708792,Race,1,0,20250506_184748,0.0097267,-0.242,0.0,2032.56,0.0,93.9985,0,0.0,1,3557.47,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.727742,Race,1,0,20250506_184748,0.0097267,-0.222,0.0,2032.56,0.0,93.9985,0,0.0,1,3529.81,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.749683,Race,1,0,20250506_184748,0.0097267,-0.202,0.0,2032.56,0.0,93.9985,0,0.0,1,3502.6,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.768632,Race,1,0,20250506_184748,0.0097267,-0.182,0.0,2032.56,0.0,93.9985,0,0.0,1,3475.84,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.788579,Race,1,0,20250506_184748,0.0097267,-0.162,0.0,2032.56,0.0,93.9985,0,0.0,1,3449.5,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.807528,Race,1,0,20250506_184748,0.0097267,-0.142,0.0,2032.56,0.0,93.9985,0,0.0,1,3423.6,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.829470,Race,1,0,20250506_184748,0.0097267,-0.122,0.0,2032.56,0.0,93.9985,0,0.0,1,3398.11,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.849417,Race,1,0,20250506_184748,0.0097267,-0.102,0.0,2032.56,0.0,93.9985,0,0.0,1,3373.02,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.868366,Race,1,0,20250506_184748,0.0097267,-0.082,0.0,2032.56,0.0,93.9985,0,0.0,1,3348.33,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.889310,Race,1,0,20250506_184748,0.0097267,-0.062,0.0,2032.56,0.0,93.9982,0,0.0,1,3651.14,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.907262,Race,1,0,20250506_184748,0.0097267,-0.042,0.0,2032.56,0.0,93.9979,0,0.0,1,3974.82,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.929203,Race,1,0,20250506_184748,0.0097267,-0.022,0.0,2032.56,0.0,93.9976,0,0.0,1,4320.53,-0.000652031,0.0028187,-0.000187591,0.333666,0.345609,1.0,0,0,0.0,1,4.99776,5.20374,5.88673,7.46211,11.9377,200.0,136.085,74.6352,51.6884,39.7652,32.5127,27.6758,24.065,21.1557,16.9477,13.2317,11.2588,10.2851,10.0029,0.0,0.0,0.0,0.0
2025-05-06T18:47:55.968099,Race,1,0,20250506_184748,0.00930899,0.018,0.0,2032.56,0.0,93.9967,0,0.0,1,5071.14,-0.00158307,0.0150872,-0.000166596,0.333675,0.345608,1.0,0,0,0.0,1,4.99767,5.20301,5.88503,7.45824,11.9237,200.0,136.628,74.7961,51.764,39.8086,32.5407,27.6952,24.0807,21.1682,16.9558,13.2361,11.2611,10.2861,10.0029,-2.18051,2.26171,-2.15355,2.05146
2025-05-06T18:47:55.987049,Race,1,0,20250506_184748,0.00934904,0.038,0.0,2032.56,0.000244141,93.9967,1,0.0,1,956.343,0.0372058,0.0175546,4.2412e-05,0.333685,0.345607,1.0,0,0,0.0,1,4.99759,5.20299,5.88509,7.45847,11.9248,200.0,136.579,74.7818,51.7573,39.8048,32.5383,27.6935,24.0793,21.1672,16.9552,13.2358,11.2609,10.2861,10.003,1.36528,-1.46452,1.84591,-1.47813
2025-05-06T18:47:56.007992,Race,1,0,20250506_184748,0.00920266,0.058,0.0,2032.56,0.000488281,93.9967,1,0.0,1,971.761,0.0304329,0.0249491,0.000150379,0.333702,0.345605,1.0,0,0,0.0,1,4.99747,5.20263,5.88438,7.45696,11.9196,200.0,136.775,74.8397,51.7845,39.8204,32.5483,27.7004,24.085,21.1718,16.9582,13.2374,11.2619,10.2866,10.0031,-2.32447,2.35505,-2.14,1.18948
