timestamp,stage,max_episodes,current_episode,session_id,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,steer,clutch,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3
2025-05-09T15:27:01.826501,Race,1,0,20250509_152659,1.74846e-07,-0.342,0.0,3160.83,0.0,93.9996,0,0.0,1,2243.74,0.0,0.0,-0.000605693,-0.333334,0.345263,0.8100000000000004,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.845727,Race,1,0,20250509_152659,1.74846e-07,-0.322,0.0,3160.83,0.0,93.9995,0,0.0,1,2384.36,0.0,0.0,-0.000605693,-0.333334,0.345263,0.8400000000000004,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.868009,Race,1,0,20250509_152659,1.74846e-07,-0.302,0.0,3160.83,0.0,93.9995,0,0.0,1,2540.15,0.0,0.0,-0.000605693,-0.333334,0.345263,0.8700000000000004,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.887154,Race,1,0,20250509_152659,1.74846e-07,-0.282,0.0,3160.83,0.0,93.9994,0,0.0,1,2712.94,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9000000000000005,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.907225,Race,1,0,20250509_152659,1.74846e-07,-0.262,0.0,3160.83,0.0,93.9992,0,0.0,1,2904.78,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9300000000000004,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.925659,Race,1,0,20250509_152659,1.74846e-07,-0.242,0.0,3160.83,0.0,93.9991,0,0.0,1,3118.06,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9510000000000003,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.946579,Race,1,0,20250509_152659,1.74846e-07,-0.222,0.0,3160.83,0.0,93.9989,0,0.0,1,3354.2,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9657000000000002,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.966628,Race,1,0,20250509_152659,1.74846e-07,-0.202,0.0,3160.83,0.0,93.9987,0,0.0,1,3613.45,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9759900000000001,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:01.986411,Race,1,0,20250509_152659,1.74846e-07,-0.182,0.0,3160.83,0.0,93.9985,0,0.0,1,3898.36,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9831930000000001,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
2025-05-09T15:27:02.007450,Race,1,0,20250509_152659,1.74846e-07,-0.162,0.0,3160.83,0.0,93.9982,0,0.0,1,4211.93,0.0,0.0,-0.000605693,-0.333334,0.345263,0.9882351,0,0.0,0.0,10.0,10.3528,11.547,14.1421,20.0,29.2381,38.6371,57.5878,114.737,200.0,57.3684,28.7938,19.3185,14.619,9.99999,7.07106,5.7735,5.17638,5.0,0.0,0.0,0.0,0.0
